"customer","I_Superscalping","C_Superscalping","R_Superscalping","F_Superscalping","M_Superscalping","I_Scalping","C_Scalping","R_Scalping","F_Scalping","M_Scalping","I_Daytrade","C_Daytrade","R_Daytrade","F_Daytrade","M_Daytrade","I_Swing","C_Swing","R_Swing","F_Swing","M_Swing","I_Position","C_Position","R_Position","F_Position","M_Position","I_US_Open","C_US_Open","R_US_Open","F_US_Open","I_US_Close","C_US_Close","R_US_Close","F_US_Close","M_US_Close","I_Asia_Open","C_Asia_Open","R_Asia_Open","F_Asia_Open","I_Asia_Close","C_Asia_Close","R_Asia_Close","F_Asia_Close","M_Asia_Close","I_Europe_Open","C_Europe_Open","R_Europe_Open","F_Europe_Open","I_Europe_Close","C_Europe_Close","R_Europe_Close","F_Europe_Close","M_Europe_Close","I_majorcurrency","C_majorcurrency","R_majorcurrency","F_majorcurrency","M_majorcurrency","I_minorcurrency","C_minorcurrency","R_minorcurrency","F_minorcurrency","M_minorcurrency","C_trade","R_trade","F_trade","M_trade"
"B673",1,21,1,"7.929","-14.462",1,15,1,"1.071","-8.279",1,20,1,"4.071","-58.891",1,15,1,"2.000","-34.091",1,12,1,"2.071","-28.021",1,2,14,"0.071",1,2,2,"0.071","4.717",1,21,1,"16.786",1,22,1,"16.714","-145.539",1,7,2,"0.286",1,9,2,"0.357","-2.923",1,22,1,"3.750","-7.339",1,22,1,"13.393","-136.406",22,1,"17.143","-143.745"
"B674",1,20,1,"3.643","9.067",1,3,8,"0.179","11.433",1,19,1,"2.643","-226.522",1,9,3,"0.571","-108.934",1,8,1,"0.857","42.422",1,13,1,"0.714",1,13,1,"1.071","-40.269",1,20,1,"5.143",1,21,1,"5.179","-187.739",1,17,1,"2.036",1,16,1,"1.643","-44.526",1,4,1,"0.286","36.495",1,21,1,"7.607","-309.029",21,1,"7.893","-272.534"
"B683",1,19,1,"4.893","-2.993",1,6,1,"0.643","-1.654",1,15,1,"1.857","21.468",1,12,0,"0.750","-5.031",1,15,1,"2.536","133.331",1,1,15,"0.036",1,5,1,"0.214","-3.643",1,19,1,"5.607",1,18,1,"5.929","55.077",1,18,1,"5.036",1,18,1,"4.536","93.686",1,18,1,"3.679","73.505",1,20,1,"7.000","71.616",20,1,"10.679","145.120"
"B686",1,13,1,"1.821","-8.767",1,9,1,"0.679","-187.409",1,9,1,"0.786","-23.770",1,2,0,"0.107","-2.248",1,9,1,"1.250","8.567",1,1,1,"0.036",1,2,1,"0.071","-4.722",1,15,1,"4.036",1,14,1,"4.179","-220.326",1,9,6,"0.571",1,9,2,"0.393","11.421",1,8,0,"0.643","9.012",1,14,1,"4.000","-222.640",15,1,"4.643","-213.627"
"B687",1,10,2,"0.607","0.029",0,0,27,"0","0",1,10,0,"0.500","19.217",1,5,2,"0.250","-10.461",1,7,1,"0.857","7.873",1,1,2,"0.036",0,0,27,"0","0",1,13,2,"1.179",1,11,1,"1.571","25.958",1,13,1,"1.000",1,7,2,"0.643","-9.300",1,2,0,"0.143","-23.054",1,12,1,"2.071","39.712",12,1,"2.214","16.658"
"B691",1,20,1,"5.250","-7.051",0,0,27,"0","0",1,18,1,"2.643","89.945",1,14,0,"1.214","-154.635",1,15,1,"1.714","16.050",1,2,2,"0.071",1,2,11,"0.071","13.040",1,20,1,"9.786",1,21,1,"10.036","-77.651",1,9,1,"0.964",1,7,1,"0.714","8.920",1,19,1,"2.179","-32.283",1,21,1,"8.643","-23.408",21,1,"10.821","-55.691"
"B696",1,14,1,"1.321","3.041",1,6,2,"0.286","-2.914",1,8,1,"0.393","-13.964",1,5,1,"0.286","-4.743",1,4,0,"0.571","19.195",1,1,12,"0.036",1,2,1,"0.107","-2.568",1,17,1,"2.464",1,15,1,"2.679","3.135",1,7,5,"0.357",1,1,15,"0.071","0.050",1,5,0,"0.250","6.283",1,15,1,"2.607","-5.666",15,1,"2.857","0.616"
"B697",1,7,2,"0.393","0.019",0,0,27,"0","0",1,4,0,"0.321","3.970",1,1,5,"0.036","1.819",1,9,1,"0.857","-15.322",1,2,8,"0.143",1,2,8,"0.143","-2.933",1,10,5,"0.607",1,7,0,"0.929","-11.701",1,12,1,"0.857",1,8,1,"0.536","5.120",1,5,0,"0.357","-17.466",1,10,1,"1.250","7.952",11,1,"1.607","-9.514"
"B7",1,16,1,"1.143","11.401",0,0,27,"0","0",1,10,1,"0.643","-1.673",1,4,3,"0.179","-2.681",1,8,1,"0.893","-123.586",1,3,14,"0.107",1,4,1,"0.143","12.386",1,16,1,"2.250",1,16,1,"2.321","-135.875",1,10,2,"0.500",1,8,1,"0.393","6.950",1,8,1,"0.536","24.545",1,17,1,"2.321","-141.085",17,1,"2.857","-116.540"
"B70",1,8,6,"0.357","0.022",1,4,7,"0.179","0.036",1,4,0,"0.143","-0.179",1,2,3,"0.071","10.139",1,8,1,"0.821","10.220",1,2,12,"0.071",1,1,3,"0.036","-6.176",1,11,6,"1.179",1,11,0,"1.393","25.321",1,7,1,"0.321",1,3,1,"0.143","1.092",1,7,0,"0.571","28.770",1,10,1,"1.000","-8.533",13,1,"1.571","20.237"
"B701",1,20,1,"2.286","-1.018",0,0,27,"0","0",1,16,1,"1.250","2.593",1,10,2,"0.536","3.596",1,7,1,"0.857","18.215",1,3,3,"0.107",1,2,12,"0.107","-1.659",1,19,1,"3.714",1,20,1,"3.857","31.243",1,12,1,"1.107",1,6,1,"0.964","-6.198",1,15,1,"1.607","2.684",1,20,1,"3.321","20.702",21,1,"4.929","23.386"
"B703",1,11,1,"0.893","-20.889",0,0,27,"0","0",1,4,0,"0.321","-7.826",1,3,9,"0.179","0.532",1,5,1,"0.750","-38.004",1,3,1,"0.107",1,1,1,"0.071","1.772",1,11,1,"1.714",1,11,1,"1.857","-71.401",1,8,1,"0.321",1,5,2,"0.214","3.442",1,9,1,"0.607","12.168",1,12,1,"1.536","-78.355",14,1,"2.143","-66.187"
"B706",1,12,1,"1.107","-0.701",0,0,27,"0","0",1,4,0,"0.214","-4.938",1,3,0,"0.107","1.913",1,6,1,"0.750","34.962",1,3,9,"0.107",1,3,1,"0.107","-5.577",1,12,1,"1.714",1,12,1,"1.786","27.070",1,7,9,"0.357",1,5,1,"0.286","9.744",1,3,0,"0.143","9.322",1,13,1,"2.036","21.915",15,1,"2.179","31.237"
"B708",1,17,1,"1.250","0.075",1,4,5,"0.143","-0.574",1,8,1,"0.643","-14.678",1,5,0,"0.179","15.554",1,11,1,"1.036","3.118",1,4,12,"0.143",1,2,1,"0.107","-7.230",1,18,1,"1.786",1,15,1,"2.250","28.070",1,16,1,"1.321",1,12,1,"0.893","-17.346",1,15,1,"1.321","-10.995",1,18,1,"1.929","14.490",20,1,"3.250","3.494"
"B710",1,12,3,"0.679","-4.063",1,1,3,"0.036","-0.020",1,3,0,"0.179","11.802",1,3,0,"0.179","-8.251",1,10,1,"0.679","-29.167",1,4,5,"0.143",1,2,5,"0.107","-63.585",1,12,2,"1.250",1,13,1,"1.464","19.207",1,8,2,"0.357",1,4,1,"0.179","14.678",1,3,1,"0.179","11.978",1,16,1,"1.571","-41.677",17,1,"1.750","-29.699"
"B713",1,8,6,"0.357","2.991",1,1,9,"0.071","-0.944",1,3,1,"0.214","3.573",0,0,27,"0","0",1,5,0,"0.750","13.804",1,2,7,"0.071",1,2,1,"0.071","-0.513",1,14,1,"0.714",1,8,0,"1.143","22.083",1,10,1,"0.607",1,4,7,"0.179","-2.146",1,6,0,"0.429","-7.874",1,10,1,"0.964","27.298",12,1,"1.393","19.425"
"B714",1,21,1,"2.643","24.535",1,1,24,"0.036","-0.494",1,17,1,"0.929","6.129",1,7,0,"0.357","19.182",1,14,1,"1.607","55.863",1,6,3,"0.250",1,6,1,"0.321","1.896",1,20,1,"4.107",1,20,1,"4.107","52.132",1,13,1,"1.214",1,11,1,"1.143","51.186",1,15,1,"1.357","61.955",1,22,1,"4.214","43.259",22,1,"5.571","105.214"
"B720",1,23,1,"9.464","-33.062",1,13,1,"0.750","-3.495",1,21,1,"6.179","-66.109",1,10,1,"1.071","-12.611",1,14,1,"2.036","-258.788",1,22,1,"3.107",1,22,1,"3.214","-58.018",1,22,1,"7.179",1,23,1,"8.250","-257.815",1,23,1,"9.214",1,22,1,"8.036","-58.232",1,24,1,"11.000","-194.135",1,24,1,"8.500","-179.931",24,1,"19.500","-374.065"
"B722",1,20,1,"2.750","5.762",0,0,27,"0","0",1,10,0,"0.536","-1.737",1,7,0,"0.429","-11.654",1,11,1,"1.750","24.109",1,2,17,"0.214",1,2,17,"0.143","0.890",1,19,1,"3.536",1,18,1,"3.429","25.622",1,15,1,"1.714",1,11,2,"1.893","-10.031",1,16,1,"1.214","-12.808",1,20,0,"4.250","29.288",21,1,"5.464","16.481"
"B724",1,18,1,"6.429","-342.235",1,2,7,"0.071","0.558",1,13,1,"1.750","-27.870",1,9,2,"0.607","-19.006",1,13,1,"1.786","21.957",1,3,3,"0.107",1,1,18,"0.036","1.577",1,16,1,"5.500",1,16,1,"5.821","-193.268",1,15,1,"5.036",1,13,2,"4.786","-174.905",1,17,1,"2.429","16.139",1,18,1,"8.214","-382.735",19,1,"10.643","-366.596"
"B731",1,22,1,"3.607","-25.087",1,9,2,"0.464","-9.642",1,20,1,"1.821","-99.647",1,7,0,"0.714","16.176",1,12,1,"1.607","-431.533",1,5,2,"0.321",1,6,2,"0.500","-304.310",1,21,1,"4.643",1,21,1,"4.536","-49.805",1,17,1,"3.250",1,20,1,"3.179","-195.618",1,22,1,"3.071","-27.637",1,21,1,"5.143","-522.096",23,1,"8.214","-549.732"
"B739",1,12,2,"0.786","1.553",1,1,7,"0.036","-1.486",1,6,1,"0.464","-3.801",1,3,0,"0.143","15.890",1,6,0,"0.643","-28.758",1,5,2,"0.286",1,4,2,"0.429","-4.542",1,12,1,"0.821",1,11,1,"0.929","-4.241",1,12,2,"0.964",1,6,2,"0.714","-7.818",1,9,1,"0.750","-10.921",1,12,0,"1.321","-5.680",14,1,"2.071","-16.601"
"B740",1,19,1,"2.357","-15.366",1,11,1,"0.643","-37.416",1,12,0,"1.036","-36.168",1,9,1,"0.393","1.318",1,11,1,"1.786","4.209",1,4,2,"0.143",1,3,1,"0.107","-12.660",1,20,1,"5.750",1,21,1,"5.893","-80.816",1,7,3,"0.321",1,4,5,"0.214","10.054",1,14,1,"1.321","34.336",1,21,1,"4.893","-117.759",21,1,"6.214","-83.422"
"B741",1,15,1,"3.929","8.345",1,6,7,"0.357","-4.321",1,14,1,"1.464","9.589",1,7,1,"0.464","8.193",1,11,1,"1.857","125.327",1,2,2,"0.071",1,3,2,"0.143","6.148",1,16,1,"7.536",1,16,1,"7.643","139.973",1,11,3,"0.464",1,6,1,"0.286","1.012",1,12,1,"1.250","26.372",1,17,1,"6.821","120.761",17,1,"8.071","147.133"
"B744",1,9,2,"0.893","-3.564",0,0,27,"0","0",1,4,0,"0.429","-18.572",1,3,0,"0.143","0.808",1,3,0,"0.714","-9.618",1,1,6,"0.036",0,0,27,"0","0",1,13,1,"1.571",1,8,0,"1.893","-29.623",1,12,2,"0.571",1,4,2,"0.286","-1.323",1,3,0,"0.357","-26.642",1,10,0,"1.821","-4.304",10,0,"2.179","-30.946"
"B745",1,22,1,"6.679","6.550",1,1,0,"0.036","-0.397",1,22,1,"3.821","-446.494",1,12,0,"1.286","-230.667",1,13,1,"2.750","50.349",1,16,1,"2.393",1,14,1,"2.464","-200.499",1,22,1,"7.893",1,23,1,"8.679","-302.235",1,19,1,"4.286",1,18,1,"3.429","-117.925",1,19,0,"2.964","-28.023",1,23,1,"11.607","-592.636",23,1,"14.571","-620.659"
"B747",1,24,1,"46.393","-4.245",1,15,1,"3.286","-19.246",1,24,1,"31.607","-312.396",1,15,1,"6.643","0.554",1,12,1,"11.857","-535.516",1,26,1,"28.107",1,24,1,"24.571","-62.965",1,21,1,"26.143",1,22,1,"36.643","-550.448",1,21,1,"45.536",1,21,1,"38.571","-257.436",1,24,1,"11.964","-161.622",1,24,1,"87.821","-709.228",25,1,"99.786","-870.850"
"B752",1,20,1,"5.714","-28.119",1,18,2,"1.679","-75.719",1,21,1,"4.429","-82.261",1,14,0,"1.250","0.761",1,9,0,"0.607","-1.888",1,4,3,"0.143",1,6,9,"0.286","0.641",1,17,2,"5.714",1,19,0,"5.929","-43.840",1,20,1,"7.821",1,20,1,"7.464","-144.028",1,19,1,"2.429","-3.586",1,21,1,"11.250","-183.641",21,1,"13.679","-187.226"
"B754",1,11,3,"0.714","3.341",0,0,27,"0","0",1,2,0,"0.071","6.583",1,1,17,"0.036","-3.576",1,6,0,"1.286","27.662",1,1,12,"0.036",1,1,12,"0.036","3.839",1,15,3,"1.500",1,10,0,"1.857","-1.265",1,12,3,"0.571",1,4,5,"0.214","31.435",1,8,0,"0.786","-46.996",1,12,0,"1.321","81.006",14,0,"2.107","34.010"
"B755",1,16,2,"1.536","-29.166",1,7,11,"0.321","-3.280",1,11,0,"0.821","0.127",1,9,0,"0.500","-9.651",1,10,1,"1.429","-8.881",1,2,11,"0.071",1,1,2,"0.071","10.147",1,16,2,"4.071",1,18,1,"4.214","-46.076",1,10,2,"0.464",1,7,1,"0.321","-14.923",1,13,1,"1.214","17.414",1,19,1,"3.393","-68.266",19,1,"4.607","-50.851"
"B758",1,15,1,"1.000","13.892",0,0,27,"0","0",1,6,0,"0.286","-16.459",1,5,2,"0.179","30.205",1,7,1,"0.821","-28.951",1,3,1,"0.107",1,2,1,"0.107","4.122",1,18,5,"1.857",1,18,0,"2.071","-5.795",1,6,1,"0.321",1,1,21,"0.107","0.360",1,9,0,"0.893","-15.865",1,16,1,"1.393","14.552",19,1,"2.286","-1.313"
"B759",1,14,1,"1.643","5.827",1,3,9,"0.179","0.272",1,10,1,"0.643","7.966",1,9,1,"0.464","10.692",1,10,1,"1.071","37.793",1,1,6,"0.036",1,3,1,"0.143","25.271",1,16,1,"3.750",1,16,1,"3.500","22.562",1,5,1,"0.214",1,5,1,"0.357","14.716",1,14,1,"1.214","28.692",1,14,1,"2.786","33.858",16,1,"4.000","62.550"
"B765",1,16,1,"1.429","-5.847",1,3,2,"0.107","-1.407",1,4,0,"0.357","0.716",1,5,0,"0.250","-14.758",1,11,1,"1.286","2.797",1,3,13,"0.143",1,1,1,"0.036","12.960",1,16,1,"2.714",1,15,1,"3.000","-31.061",1,9,2,"0.571",1,4,2,"0.393","-0.399",1,10,1,"0.964","23.580",1,17,1,"2.464","-42.080",17,1,"3.429","-18.500"
"B766",1,21,1,"2.643","1.825",1,1,18,"0.036","1.734",1,12,1,"0.893","-16.594",1,10,0,"0.536","-5.063",1,12,1,"1.571","-42.339",1,2,17,"0.071",0,0,27,"0","0",1,21,1,"3.107",1,22,1,"3.429","-106.673",1,20,1,"2.500",1,20,1,"2.250","46.235",1,19,1,"1.786","-39.876",1,22,1,"3.893","-20.561",23,1,"5.679","-60.437"
"B768",1,21,1,"8.036","-29.785",1,7,1,"0.321","0.159",1,21,1,"5.214","-16.920",1,12,0,"0.964","-19.873",1,7,1,"2.000","-30.641",1,20,1,"2.000",1,15,1,"1.464","-14.665",1,21,1,"7.571",1,21,1,"9.107","-80.463",1,21,1,"6.964",1,21,1,"5.964","-1.932",1,22,1,"8.679","-66.364",1,21,1,"7.857","-30.696",22,1,"16.536","-97.060"
"B770",1,22,1,"1.893","-3.983",1,1,1,"0.036","0.638",1,11,0,"0.750","-4.771",1,7,0,"0.357","2.378",1,11,1,"0.857","-39.262",1,2,2,"0.071",1,5,2,"0.179","2.028",1,21,1,"3.536",1,22,1,"3.250","-43.276",1,7,2,"0.286",1,9,2,"0.464","-3.752",1,6,1,"0.357","-8.973",1,23,1,"3.536","-36.027",23,1,"3.893","-45.000"
"B773",1,19,2,"12.536","-102.641",1,11,2,"1.179","-38.532",1,18,0,"5.321","-90.760",1,12,0,"3.107","-95.362",1,13,0,"2.929","-159.149",1,8,2,"0.321",1,3,14,"0.107","-92.289",1,18,2,"19.321",1,19,0,"19.786","-235.047",1,17,2,"5.429",1,16,2,"5.179","-159.107",1,18,0,"6.821","-12.773",1,20,0,"18.250","-473.670",20,0,"25.071","-486.443"
"B777",1,22,1,"3.321","22.519",1,3,18,"0.107","0.199",1,16,0,"1.607","-0.853",1,10,1,"0.393","28.049",1,13,1,"1.536","-29.976",1,4,5,"0.143",1,4,1,"0.250","15.285",1,22,1,"3.714",1,22,1,"4.036","-9.311",1,22,1,"3.107",1,21,1,"2.679","13.963",1,19,1,"2.679","37.461",1,21,1,"4.286","-17.524",23,1,"6.964","19.938"
"B781",1,22,1,"3.571","-13.653",1,1,1,"0.036","-0.041",1,17,1,"1.357","4.853",1,8,0,"0.536","43.993",1,15,1,"1.500","-7.009",1,3,1,"0.107",1,6,1,"0.250","38.917",1,22,1,"6.464",1,23,1,"6.250","-20.023",1,7,1,"0.429",1,9,1,"0.500","9.250",1,19,1,"1.571","-25.950",1,23,1,"5.429","54.093",23,1,"7.000","28.143"
"B784",1,13,1,"2.571","-4.728",1,4,1,"0.286","-1.108",1,8,1,"0.821","-9.652",1,7,0,"0.607","2.386",1,8,1,"1.786","-26.260",1,2,7,"0.071",1,1,19,"0.036","0.077",1,16,1,"5.607",1,13,1,"5.893","-40.270",1,9,2,"0.393",1,4,1,"0.143","0.832",1,12,1,"2.036","4.800",1,14,1,"4.036","-44.161",14,1,"6.071","-39.361"
"B785",1,20,1,"56.607","-66.029",1,20,1,"11.143","-1,081.639",1,21,1,"36.214","-2,546.311",1,11,1,"5.964","-276.967",1,9,1,"5.286","-360.357",1,20,1,"12.821",1,18,1,"13.250","-316.755",1,19,1,"47.214",1,21,1,"49.821","-1,832.361",1,20,1,"55.179",1,20,1,"52.143","-2,182.187",1,21,1,"11.179","-100.986",1,21,1,"104.036","-4,230.318",21,1,"115.214","-4,331.304"
"B789",1,20,1,"2.929","-0.436",1,1,13,"0.036","-0.561",1,17,0,"1.107","-23.716",1,12,1,"0.714","-12.162",1,7,0,"1.036","-16.510",1,13,3,"0.821",1,11,3,"1.000","-22.600",1,19,1,"3.036",1,18,1,"3.679","-28.453",1,22,1,"1.964",1,14,2,"1.143","-2.333",1,15,1,"1.643","-17.462",1,20,0,"4.179","-35.923",21,1,"5.821","-53.385"
"B79",1,25,1,"49.857","21.814",1,23,1,"9.250","-28.674",1,24,1,"41.643","-339.956",1,15,0,"4.107","1.296",1,6,1,"0.857","-50.090",1,22,1,"31.714",1,20,1,"31.250","-77.874",1,23,1,"33.536",1,24,1,"35.464","-191.251",1,21,1,"40.464",1,21,1,"39.000","-126.485",1,25,1,"30.179","44.510",1,26,1,"75.536","-440.120",26,1,"105.714","-395.610"
"B798",1,18,1,"1.786","-8.376",1,1,2,"0.036","0.187",1,8,1,"0.786","26.100",1,7,0,"0.321","2.977",1,12,1,"1.464","-50.443",1,3,12,"0.107",1,4,1,"0.143","15.437",1,17,1,"2.250",1,14,1,"2.571","-29.470",1,17,1,"2.036",1,16,1,"1.679","-15.523",1,4,0,"0.143","-0.751",1,20,1,"4.250","-28.805",20,1,"4.393","-29.556"
"B8",1,16,1,"1.464","-16.879",1,4,2,"0.214","-1.420",1,12,1,"0.929","8.121",1,7,2,"0.321","9.684",1,4,0,"0.786","9.554",1,3,3,"0.179",1,1,14,"0.036","-1.038",1,16,2,"1.571",1,14,0,"2.179","16.143",1,16,1,"1.964",1,13,1,"1.500","-6.044",1,17,1,"2.000","-3.395",1,13,0,"1.714","12.455",19,1,"3.714","9.060"
"B804",1,22,1,"8.000","5.957",1,4,8,"0.179","-0.704",1,20,1,"4.393","25.462",1,11,1,"1.500","30.969",1,14,1,"4.286","-3.924",1,4,3,"0.143",1,4,3,"0.250","2.459",1,22,1,"7.393",1,22,1,"13.107","43.847",1,22,1,"10.821",1,17,1,"5.000","11.454",1,23,1,"11.643","63.869",1,23,1,"6.714","-6.109",23,1,"18.357","57.760"
"B806",1,13,1,"2.000","-0.370",1,3,1,"0.179","0.078",1,10,1,"1.679","-81.982",1,6,0,"0.321","21.838",1,9,1,"1.357","71.014",1,3,1,"0.179",1,4,1,"0.464","-1.086",1,12,1,"1.286",1,10,1,"1.393","-20.725",1,15,1,"4.071",1,16,1,"3.679","32.388",1,11,1,"0.929","-5.602",1,18,1,"4.607","16.179",18,1,"5.536","10.577"
"B808",1,13,1,"1.107","5.343",1,1,17,"0.036","3.324",1,7,0,"0.321","-13.449",1,3,0,"0.143","-13.267",1,8,1,"1.357","124.768",1,1,21,"0.036",0,0,27,"0","0",1,16,1,"1.286",1,13,1,"2.250","75.548",1,15,1,"1.643",1,9,3,"0.714","31.170",1,10,1,"0.821","18.656",1,13,0,"2.143","88.062",14,1,"2.964","106.718"
"B809",1,13,1,"0.964","-20.159",1,3,9,"0.250","-3.065",1,1,14,"0.036","-1.271",1,3,12,"0.143","-2.178",1,8,0,"0.750","74.564",1,3,19,"0.107",1,1,9,"0.036","8.743",1,7,6,"0.893",1,8,0,"0.964","48.894",1,13,1,"1.143",1,11,1,"1.143","-9.745",1,9,1,"0.857","26.888",1,13,0,"1.286","21.005",16,1,"2.143","47.892"
"B810",1,18,1,"1.393","-10.711",1,1,25,"0.036","-0.519",1,10,0,"0.786","-6.645",1,6,0,"0.250","0.131",1,10,1,"1.000","-29.755",1,7,8,"0.750",1,6,8,"0.679","-12.693",1,13,1,"0.964",1,11,1,"1.643","-26.724",1,20,1,"1.750",1,16,1,"1.143","-8.083",1,12,0,"0.929","-45.060",1,18,1,"2.536","-2.440",21,1,"3.464","-47.500"
"B812",1,22,1,"7.214","-16.942",1,8,1,"0.464","-0.072",1,20,1,"4.107","-53.758",1,14,1,"1.429","-63.366",1,11,1,"2.107","-103.236",1,11,1,"1.393",1,8,1,"1.286","-9.460",1,20,1,"4.179",1,21,1,"5.893","-68.678",1,22,1,"9.750",1,22,1,"8.143","-159.236",1,22,1,"3.536","-8.751",1,23,1,"11.786","-228.623",23,1,"15.321","-237.374"
"B813",1,4,1,"0.393","5.053",0,0,27,"0","0",1,5,1,"0.286","1.784",1,2,1,"0.107","-2.327",1,6,1,"0.786","18.700",1,2,5,"0.071",1,2,1,"0.107","9.302",1,12,1,"1.000",1,8,1,"1.179","0.452",1,9,5,"0.500",1,4,2,"0.286","13.455",1,2,1,"0.214","-0.339",1,10,1,"1.357","23.549",10,1,"1.571","23.210"
"B814",1,20,1,"3.750","3.140",1,13,1,"0.786","-6.330",1,17,1,"2.393","13.668",1,9,1,"0.643","1.199",1,10,1,"1.286","-6.955",1,15,1,"2.393",1,15,1,"2.286","-20.055",1,18,1,"2.929",1,17,1,"3.929","3.386",1,19,1,"3.536",1,18,1,"2.643","21.391",1,19,1,"3.036","7.500",1,20,1,"5.821","-2.778",21,1,"8.857","4.722"
"B817",1,14,1,"1.357","-0.328",1,1,8,"0.036","0.731",1,11,1,"1.036","2.715",1,5,3,"0.286","10.525",1,9,1,"0.857","46.699",1,2,6,"0.071",1,2,1,"0.071","21.366",1,18,1,"2.250",1,15,1,"2.179","56.549",1,14,3,"1.250",1,10,3,"1.321","-17.574",1,11,1,"1.000","23.217",1,15,1,"2.571","37.125",17,1,"3.571","60.341"
"B821",1,7,1,"0.393","-1.826",0,0,27,"0","0",1,5,0,"0.250","1.288",1,3,3,"0.143","5.437",1,3,1,"0.607","5.381",1,2,8,"0.107",1,1,8,"0.071","1.086",1,13,1,"0.821",1,7,1,"1.036","12.956",1,7,3,"0.464",1,3,3,"0.286","-3.761",1,2,1,"0.214","5.416",1,7,0,"1.179","4.865",8,1,"1.393","10.281"
"B825",1,14,1,"1.071","-9.763",1,1,18,"0.036","-0.070",1,5,0,"0.464","-22.177",1,4,0,"0.179","2.265",1,8,0,"0.964","20.453",1,9,1,"0.679",1,7,1,"0.571","-3.288",1,15,1,"1.107",1,8,1,"1.286","17.027",1,9,2,"0.929",1,7,2,"0.857","-23.031",1,5,1,"0.214","3.152",1,14,1,"2.500","-12.444",15,1,"2.714","-9.292"
"B826",1,17,1,"23.036","3.444",1,10,2,"9.036","-106.799",1,15,1,"7.893","-206.174",1,11,0,"1.857","49.244",1,9,1,"1.500","-137.461",1,4,12,"0.536",1,6,2,"0.536","-8.785",1,17,1,"41.750",1,20,1,"40.679","-351.925",1,9,2,"1.036",1,13,1,"2.107","-37.035",1,18,0,"15.643","-1.400",1,19,1,"27.679","-396.345",20,1,"43.321","-397.745"
"B829",1,21,1,"9.286","1.701",1,7,1,"0.536","-5.773",1,20,1,"4.893","-91.809",1,13,0,"1.964","-7.274",1,8,1,"1.500","-58.472",1,21,1,"3.679",1,20,1,"3.179","-29.393",1,21,1,"5.536",1,22,1,"7.286","-155.931",1,21,1,"8.964",1,21,1,"7.714","23.698",1,22,1,"6.571","-57.941",1,22,1,"11.607","-103.685",22,1,"18.179","-161.626"
"B830",1,6,7,"0.464","2.280",0,0,27,"0","0",1,6,0,"0.393","2.198",1,1,20,"0.036","7.515",1,5,0,"0.964","32.119",1,4,1,"0.143",1,1,18,"0.071","-0.561",1,12,2,"1.357",1,5,0,"1.679","33.945",1,8,1,"0.357",1,2,9,"0.107","10.728",1,1,0,"0.179","10.734",1,7,0,"1.679","33.378",7,0,"1.857","44.112"
"B833",1,13,2,"4.536","-8.185",1,1,11,"0.036","0.354",1,14,0,"3.750","-96.595",1,13,0,"1.536","-17.337",1,10,1,"2.571","-131.690",1,3,5,"0.107",1,1,20,"0.036","1.150",1,15,2,"5.000",1,13,0,"6.750","-66.537",1,17,1,"7.321",1,16,1,"5.643","-188.065",1,15,0,"4.321","-13.090",1,15,1,"8.107","-240.362",17,1,"12.429","-253.452"
"B835",1,19,1,"6.464","-32.454",1,10,1,"0.750","-5.732",1,18,1,"4.214","-190.668",1,15,0,"1.250","-47.036",1,9,1,"1.214","-7.064",1,18,1,"4.250",1,15,1,"3.893","-6.603",1,19,1,"4.107",1,20,1,"5.107","-73.231",1,19,1,"5.536",1,19,1,"4.893","-203.119",1,5,1,"0.286","-8.824",1,20,1,"13.607","-274.130",20,1,"13.893","-282.953"
"B837",1,22,1,"5.071","-32.337",1,10,1,"0.429","7.970",1,21,1,"2.571","34.962",1,14,0,"0.857","40.909",1,15,1,"1.929","-47.880",1,8,6,"0.321",1,10,1,"0.536","-12.164",1,22,1,"3.393",1,22,1,"3.964","41.731",1,22,1,"7.143",1,22,1,"6.357","-25.943",1,23,1,"4.964","-0.673",1,23,1,"5.893","4.296",23,1,"10.857","3.624"
"B844",1,15,1,"1.250","1.470",1,1,20,"0.036","-0.308",1,12,1,"0.964","-0.404",1,6,2,"0.321","-8.676",1,7,1,"1.000","51.140",1,3,2,"0.107",1,2,11,"0.107","0.940",1,17,1,"2.214",1,16,1,"2.429","53.826",1,17,1,"1.250",1,12,2,"1.036","-11.544",1,14,1,"1.321","20.440",1,16,1,"2.250","22.782",18,1,"3.571","43.222"
"B846",1,15,1,"1.143","-0.550",0,0,27,"0","0",1,14,1,"0.893","-3.561",1,5,0,"0.286","-19.128",1,7,0,"0.750","-16.116",1,1,7,"0.036",1,1,1,"0.071","1.903",1,17,1,"2.357",1,16,1,"2.607","-38.221",1,13,1,"0.679",1,6,5,"0.393","-3.036",1,2,1,"0.179","5.619",1,16,1,"2.893","-44.974",16,1,"3.071","-39.355"
"B847",1,12,1,"0.893","0.222",1,2,2,"0.071","-2.683",1,8,1,"0.714","-13.238",1,5,0,"0.214","-43.438",1,9,1,"0.857","17.202",1,2,14,"0.107",1,2,6,"0.071","2.649",1,17,1,"2.321",1,14,1,"2.607","-46.161",1,7,1,"0.321",1,2,1,"0.071","1.578",1,9,1,"0.714","2.795",1,12,1,"2.036","-44.729",14,1,"2.750","-41.934"
